tag,title,link,date
sepeda-lipat,"Gaya Gibran Ikuti Mider Projo Pertama, Pakai Sepeda Lipat dan Bagi-bagi Buku",https://regional.kompas.com/read/2021/03/05/125134078/gaya-gibran-ikuti-mider-projo-pertama-pakai-sepeda-lipat-dan-bagi-bagi-buku,5 Maret 2021
sepeda-lipat,"Bus PPD Jadi Feeder MRT, Penumpang yang Bawa Sepeda Lipat Boleh Masuk",https://megapolitan.kompas.com/read/2020/11/12/16505301/bus-ppd-jadi-feeder-mrt-penumpang-yang-bawa-sepeda-lipat-boleh-masuk,12 November 2020
sepeda-lipat,Moeldoko dan Daniel Mananta Klarifikasi: Sepeda Bukan untuk Jokowi,https://nasional.kompas.com/read/2020/10/28/19205481/moeldoko-dan-daniel-mananta-klarifikasi-sepeda-bukan-untuk-jokowi,28 Oktober 2020
sepeda-lipat,"Dari Gitar, Kuda, hingga Sepeda, Ini Hadiah yang Pernah Diterima Jokowi...",https://nasional.kompas.com/read/2020/10/28/10031871/dari-gitar-kuda-hingga-sepeda-ini-hadiah-yang-pernah-diterima-jokowi,28 Oktober 2020
sepeda-lipat,[POPULER NASIONAL] KPK Minta Presiden Laporkan Pemberian Sepeda Lipat dari Daniel Mananta | TNI Pastikan Anggota KKB yang Tewas di Sugapa Bukan Tokoh Agama,https://nasional.kompas.com/read/2020/10/28/06374321/populer-nasional-kpk-minta-presiden-laporkan-pemberian-sepeda-lipat-dari,28 Oktober 2020
sepeda-lipat,KSP Akan Laporkan Sepeda Lipat Jokowi dari Daniel Mananta ke KPK,https://nasional.kompas.com/read/2020/10/27/20225251/ksp-akan-laporkan-sepeda-lipat-jokowi-dari-daniel-mananta-ke-kpk,27 Oktober 2020
sepeda-lipat,KPK Imbau Istana Laporkan Sepeda Lipat Pemberian Daniel Mananta untuk Jokowi,https://nasional.kompas.com/read/2020/10/27/14495011/kpk-imbau-istana-laporkan-sepeda-lipat-pemberian-daniel-mananta-untuk-jokowi,27 Oktober 2020
sepeda-lipat,"Dikritik, Kenapa Seli Ecosmo Edisi Sumpah Pemuda Pakai Bahasa Inggris",https://lifestyle.kompas.com/read/2020/10/23/185113620/dikritik-kenapa-seli-ecosmo-edisi-sumpah-pemuda-pakai-bahasa-inggris,23 Oktober 2020
sepeda-lipat,Bus JR Connexion Sediakan Bagasi Gratis untuk Pemilik Sepeda Lipat,https://money.kompas.com/read/2020/10/18/150600226/bus-jr-connexion-sediakan-bagasi-gratis-untuk-pemilik-sepeda-lipat,18 Oktober 2020
sepeda-lipat,BPTJ Sediakan Bagasi Gratis untuk Sepeda Lipat di Bus JR Connexion,https://otomotif.kompas.com/read/2020/10/15/160100315/bptj-sediakan-bagasi-gratis-untuk-sepeda-lipat-di-bus-jr-connexion,15 Oktober 2020
sepeda-lipat,"Viar Luncurkan Sepeda Lipat Listrik, Viar Panama",https://otomotif.kompas.com/read/2020/10/08/194100615/viar-luncurkan-sepeda-lipat-listrik-viar-panama,8 Oktober 2020
sepeda-lipat,"Rangkul Pemkot Pangkal Pinang, Polmanbabel Produksi Sepeda Lipat PGK",https://www.kompas.com/edu/read/2020/09/28/111805471/rangkul-pemkot-pangkal-pinang-polmanbabel-produksi-sepeda-lipat-pgk,28 September 2020
sepeda-lipat,Intip Gaya Sporty Wulan Guritno Saat Bersepeda,https://lifestyle.kompas.com/read/2020/08/24/085522320/intip-gaya-sporty-wulan-guritno-saat-bersepeda,24 Agustus 2020
sepeda-lipat,"Cyclone Bike, Satu Lagi ""Brompton Lokal"", Kini dari Sidoarjo",https://lifestyle.kompas.com/read/2020/08/16/141812020/cyclone-bike-satu-lagi-brompton-lokal-kini-dari-sidoarjo,16 Agustus 2020
sepeda-lipat,"Layanan Baru, Sewa Sepeda Brompton Rp 19.000 per Hari",https://lifestyle.kompas.com/read/2020/08/13/192617520/layanan-baru-sewa-sepeda-brompton-rp-19000-per-hari,13 Agustus 2020
sepeda-lipat,"Dilelang, Brompton Bertanda Tangan JK dan Sandiaga Terjual Rp 200 Juta",https://lifestyle.kompas.com/read/2020/08/12/104942920/dilelang-brompton-bertanda-tangan-jk-dan-sandiaga-terjual-rp-200-juta,12 Agustus 2020
sepeda-lipat,"Sepeda Lipat Element Cetak Rekor Muri, Ini Tanggapan CEO",https://lifestyle.kompas.com/read/2020/08/04/193107120/sepeda-lipat-element-cetak-rekor-muri-ini-tanggapan-ceo,4 Agustus 2020
sepeda-lipat,Melihat dari Dekat Sepeda Kemerdekaan Damn! I Love Indonesia X Element,https://lifestyle.kompas.com/read/2020/07/22/080800820/melihat-dari-dekat-sepeda-kemerdekaan-damn-i-love-indonesia-x-element,22 Juli 2020
sepeda-lipat,Damn! I Love Indonesia X Element Rilis Sepeda Kemerdekaan,https://lifestyle.kompas.com/read/2020/07/22/060600720/damn-i-love-indonesia-x-element-rilis-sepeda-kemerdekaan,22 Juli 2020
sepeda-lipat,Inikah Iklan Brompton Curian yang Dijual di Indonesia?,https://lifestyle.kompas.com/read/2020/07/20/153641120/inikah-iklan-brompton-curian-yang-dijual-di-indonesia,20 Juli 2020
sepeda-lipat,Tips Memilih Sepeda Lipat dari CEO Element,https://lifestyle.kompas.com/read/2020/07/17/203119120/tips-memilih-sepeda-lipat-dari-ceo-element,17 Juli 2020
sepeda-lipat,"Jangan Lupa Sore Ini, Lifestyle Talk Kompas.com Berhadiah Sepeda Keren",https://lifestyle.kompas.com/read/2020/07/17/142940420/jangan-lupa-sore-ini-lifestyle-talk-kompascom-berhadiah-sepeda-keren,17 Juli 2020
sepeda-lipat,"Coba Sepeda Buatan Bogor, Menperin Sebut Lebih Baik dari Brompton",https://money.kompas.com/read/2020/07/17/091600526/coba-sepeda-buatan-bogor-menperin-sebut-lebih-baik-dari-brompton,17 Juli 2020
sepeda-lipat,"5 Hal Seputar Sepeda Kreuz, Disebut Mirip Brompton hingga Dipesan Jokowi",https://www.kompas.com/tren/read/2020/07/17/073000365/5-hal-seputar-sepeda-kreuz-disebut-mirip-brompton-hingga-dipesan-jokowi,17 Juli 2020
sepeda-lipat,"Ini Alasan Presiden Jokowi Ikut Beli Sepeda ""Brompton asal Bandung""",https://nasional.kompas.com/read/2020/07/16/15145421/ini-alasan-presiden-jokowi-ikut-beli-sepeda-brompton-asal-bandung,16 Juli 2020
sepeda-lipat,Brompton Menangi Sengketa Hak Cipta Lawan Brand Seli Korsel Get2Get,https://lifestyle.kompas.com/read/2020/07/16/063000820/brompton-menangi-sengketa-hak-cipta-lawan-brand-seli-korsel-get2get,16 Juli 2020
sepeda-lipat,"Ngobrol Bareng CEO Element, Berhadiah Sepeda di Lifestyle Talk, Mau?",https://lifestyle.kompas.com/read/2020/07/14/184703620/ngobrol-bareng-ceo-element-berhadiah-sepeda-di-lifestyle-talk-mau,14 Juli 2020
sepeda-lipat,"Jangan Salah Pilih, Kenali Dulu Berbagai Versi Sepeda Brompton",https://lifestyle.kompas.com/read/2020/07/13/134751420/jangan-salah-pilih-kenali-dulu-berbagai-versi-sepeda-brompton,13 Juli 2020
sepeda-lipat,"Sepeda Brompton Vs Ecosmo, Apa Bedanya di Mata Nugie?",https://lifestyle.kompas.com/read/2020/07/13/093140820/sepeda-brompton-vs-ecosmo-apa-bedanya-di-mata-nugie,13 Juli 2020
sepeda-lipat,"Sepeda Lipat Terbaru Polygon Sulit Ditemukan di Pasaran, Apa Sebabnya?",https://lifestyle.kompas.com/read/2020/07/12/173744220/sepeda-lipat-terbaru-polygon-sulit-ditemukan-di-pasaran-apa-sebabnya,12 Juli 2020
sepeda-lipat,"Sepeda Lipat Sedang Laku, Polygon Akhirnya Keluarkan Seri Baru",https://lifestyle.kompas.com/read/2020/07/10/174641720/sepeda-lipat-sedang-laku-polygon-akhirnya-keluarkan-seri-baru,10 Juli 2020
sepeda-lipat,"Tak Lagi Pakai Brompton, Nugie ""Ngaku"" Bela Produk Indonesia",https://lifestyle.kompas.com/read/2020/07/10/160000020/tak-lagi-pakai-brompton-nugie-ngaku-bela-produk-indonesia,10 Juli 2020
sepeda-lipat,"Mendengar Cerita Sepeda Brompton ""Mahal"" dari Mulut Nugie",https://lifestyle.kompas.com/read/2020/07/10/131844920/mendengar-cerita-sepeda-brompton-mahal-dari-mulut-nugie,10 Juli 2020
sepeda-lipat,Suara Lantang CEO Brompton kepada Pemerintah Inggris,https://lifestyle.kompas.com/read/2020/07/09/114425120/suara-lantang-ceo-brompton-kepada-pemerintah-inggris,9 Juli 2020
sepeda-lipat,"Brompton dan Sepeda Mirip Brompton Semua Laris Manis, kok Bisa?",https://lifestyle.kompas.com/read/2020/07/02/161406020/brompton-dan-sepeda-mirip-brompton-semua-laris-manis-kok-bisa,2 Juli 2020
sepeda-lipat,"Pengakuan CEO Element, Bikin Sepeda Tiruan Brompton karena Penasaran",https://lifestyle.kompas.com/read/2020/07/02/132502720/pengakuan-ceo-element-bikin-sepeda-tiruan-brompton-karena-penasaran,2 Juli 2020
sepeda-lipat,"5 Sepeda Element Paling Diburu, Versi ""Tiruan"" Brompton Nomor 1",https://lifestyle.kompas.com/read/2020/07/02/124524220/5-sepeda-element-paling-diburu-versi-tiruan-brompton-nomor-1,2 Juli 2020
sepeda-lipat,[VIDEO] Tips Hadapi Pesepeda di Jalan Raya,https://otomotif.kompas.com/read/2020/07/02/124212015/video-tips-hadapi-pesepeda-di-jalan-raya,2 Juli 2020
sepeda-lipat,"Laku Keras, Produksi Sepeda Troy Didongkrak hingga 200 Persen",https://lifestyle.kompas.com/read/2020/07/01/152951820/laku-keras-produksi-sepeda-troy-didongkrak-hingga-200-persen,1 Juli 2020
sepeda-lipat,"3 Sepeda ""Jiplakan"" Brompton Juga Laku Keras di Indonesia, Apa Saja?",https://lifestyle.kompas.com/read/2020/07/01/073000520/3-sepeda-jiplakan-brompton-juga-laku-keras-di-indonesia-apa-saja,1 Juli 2020
sepeda-lipat,Perlukah Regulasi Khusus untuk Sepeda?,https://www.kompas.com/tren/read/2020/06/30/063000865/perlukah-regulasi-khusus-untuk-sepeda,30 Juni 2020
sepeda-lipat,"Chicco Jerikho, antara Sepeda Balap dan Sepeda Lipat",https://lifestyle.kompas.com/read/2020/06/29/191546820/chicco-jerikho-antara-sepeda-balap-dan-sepeda-lipat,29 Juni 2020
sepeda-lipat,"Tak Cuma Brompton, Harga Seli Lokal Juga Digoreng, CEO Element Bicara",https://lifestyle.kompas.com/read/2020/06/29/160639620/tak-cuma-brompton-harga-seli-lokal-juga-digoreng-ceo-element-bicara,29 Juni 2020
sepeda-lipat,"Beli Brompton Rp 40 Juta, Ngaku ke Istri Rp 14 Juta, Gimana Ini?",https://lifestyle.kompas.com/read/2020/06/29/131818420/beli-brompton-rp-40-juta-ngaku-ke-istri-rp-14-juta-gimana-ini,29 Juni 2020
sepeda-lipat,"5 Sepeda Lipat ""Mahal dan Keren"" di Indonesia, Bukan Cuma Brompton",https://lifestyle.kompas.com/read/2020/06/29/110424720/5-sepeda-lipat-mahal-dan-keren-di-indonesia-bukan-cuma-brompton,29 Juni 2020
sepeda-lipat,"Booming di Seluruh Dunia karena Corona, Ini Tren Penjualan Sepeda Saat Ini",https://www.kompas.com/tren/read/2020/06/27/154500965/booming-di-seluruh-dunia-karena-corona-ini-tren-penjualan-sepeda-saat-ini,27 Juni 2020
sepeda-lipat,"Curhat Pembuat Sepeda Kreuz, Banjir Order Sampai ""Takut"" Pegang HP",https://lifestyle.kompas.com/read/2020/06/27/130333520/curhat-pembuat-sepeda-kreuz-banjir-order-sampai-takut-pegang-hp,27 Juni 2020
sepeda-lipat,"Kisah Rebecca, Perempuan Pertama Pematri Sepeda Brompton",https://lifestyle.kompas.com/read/2020/06/25/161639120/kisah-rebecca-perempuan-pertama-pematri-sepeda-brompton,25 Juni 2020
sepeda-lipat,"Tak Puas Cuma Brompton, Nikita Mirzani Naksir Alex Moulton Rp 175 Juta",https://lifestyle.kompas.com/read/2020/06/25/105403520/tak-puas-cuma-brompton-nikita-mirzani-naksir-alex-moulton-rp-175-juta,25 Juni 2020
sepeda-lipat,"Kebanjiran Pesanan, Sepeda Kreuz Bandung Setop Order",https://lifestyle.kompas.com/read/2020/06/25/102535220/kebanjiran-pesanan-sepeda-kreuz-bandung-setop-order,25 Juni 2020
sepeda-lipat,"Ramai Brompton, Sophia Latjuba ""Pilih"" Sepeda Ecosmo ""Edisi Spesial""",https://lifestyle.kompas.com/read/2020/06/25/082133120/ramai-brompton-sophia-latjuba-pilih-sepeda-ecosmo-edisi-spesial,25 Juni 2020
sepeda-lipat,"""Quick Lock” Tas Pannier Kreuz Asal Bandung, ""Curi"" Teknologi Jerman",https://lifestyle.kompas.com/read/2020/06/23/102527120/quick-lock-tas-pannier-kreuz-asal-bandung-curi-teknologi-jerman,23 Juni 2020
sepeda-lipat,"""Beli Brompton Rp 250 Juta? Mikir, Mending Jalan-jalan ke London...""",https://lifestyle.kompas.com/read/2020/06/23/081956520/beli-brompton-rp-250-juta-mikir-mending-jalan-jalan-ke-london,23 Juni 2020
sepeda-lipat,"Pahami, Mengapa Harga Sepeda Brompton Mahal...",https://lifestyle.kompas.com/read/2020/06/22/165340720/pahami-mengapa-harga-sepeda-brompton-mahal,22 Juni 2020
sepeda-lipat,"Harga Brompton ""Menggila"", Hermawan Kartajaya Angkat Bicara",https://lifestyle.kompas.com/read/2020/06/22/155313620/harga-brompton-menggila-hermawan-kartajaya-angkat-bicara,22 Juni 2020
sepeda-lipat,"Cerita Brompton Mahal Dikira Sepeda Kreuz Bandung, duh...",https://lifestyle.kompas.com/read/2020/06/22/140344520/cerita-brompton-mahal-dikira-sepeda-kreuz-bandung-duh,22 Juni 2020
sepeda-lipat,Ini Cara Paling Aman Bawa Sepeda Menggunakan Mobil,https://otomotif.kompas.com/read/2020/06/22/140200015/ini-cara-paling-aman-bawa-sepeda-menggunakan-mobil,22 Juni 2020
sepeda-lipat,"Tren Bersepeda Menggila, Pembuat Seli Kreuz Berbagi Tips Sederhana",https://lifestyle.kompas.com/read/2020/06/22/092906720/tren-bersepeda-menggila-pembuat-seli-kreuz-berbagi-tips-sederhana,22 Juni 2020
sepeda-lipat,"Dibanderol Harga Tinggi, Apa Keunggulan Sepeda Lipat?",https://www.kompas.com/tren/read/2020/06/21/100300365/dibanderol-harga-tinggi-apa-keunggulan-sepeda-lipat-,21 Juni 2020
sepeda-lipat,"Berikut Jenis-jenis dan Tips Membeli Sepeda, Simak Agar Tak Menyesal",https://www.kompas.com/tren/read/2020/06/20/094224565/berikut-jenis-jenis-dan-tips-membeli-sepeda-simak-agar-tak-menyesal,20 Juni 2020
sepeda-lipat,Enggak Tega Beli Brompton? Coba Lirik Sepeda-sepeda Ini...,https://lifestyle.kompas.com/read/2020/06/19/151317420/enggak-tega-beli-brompton-coba-lirik-sepeda-sepeda-ini,19 Juni 2020
sepeda-lipat,"Kreuz, Sepeda Brompton ""Made in Bandung"" yang Laris Manis",https://lifestyle.kompas.com/read/2020/06/19/100250120/kreuz-sepeda-brompton-made-in-bandung-yang-laris-manis,19 Juni 2020
sepeda-lipat,"Pandemi Corona, Sepeda Ludes Terjual Tak Sampai Satu Jam...",https://money.kompas.com/read/2020/06/18/134800826/pandemi-corona-sepeda-ludes-terjual-tak-sampai-satu-jam-,18 Juni 2020
sepeda-lipat,"Sedang Tren Gowes, Penjualan Sepeda Laris Manis Saat Pandemi Corona",https://www.kompas.com/tren/read/2020/06/17/155700665/sedang-tren-gowes-penjualan-sepeda-laris-manis-saat-pandemi-corona,17 Juni 2020
sepeda-lipat,"Rombongan Pesepeda Menggowes dalam Kafe, Ini Kata Komunitas Sepeda Lipat Semarang",https://regional.kompas.com/read/2020/06/13/07300081/rombongan-pesepeda-menggowes-dalam-kafe-ini-kata-komunitas-sepeda-lipat,13 Juni 2020
sepeda-lipat,"Gowes dalam Kafe di Semarang, Pesepeda Minta Maaf",https://regional.kompas.com/read/2020/06/13/06363701/gowes-dalam-kafe-di-semarang-pesepeda-minta-maaf,13 Juni 2020
sepeda-lipat,Viral Video Rombongan Pesepeda Menggowes dalam Kafe di Semarang,https://regional.kompas.com/read/2020/06/12/18400171/viral-video-rombongan-pesepeda-menggowes-dalam-kafe-di-semarang,12 Juni 2020
sepeda-lipat,"Sepeda Lipat Harga di Bawah Rp 6 Juta, Bingung Pilihnya...",https://lifestyle.kompas.com/read/2020/06/12/105539920/sepeda-lipat-harga-di-bawah-rp-6-juta-bingung-pilihnya,12 Juni 2020
sepeda-lipat,"Sepeda Lipat Brompton, Asal Usul Nama hingga Berbagai Tipenya",https://www.kompas.com/tren/read/2019/12/07/202600065/sepeda-lipat-brompton-asal-usul-nama-hingga-berbagai-tipenya,7 Desember 2019
sepeda-lipat,"Mengapa Harus Pakai Sepeda ""Semahal"" Brompton, Tren atau Kebutuhan?",https://lifestyle.kompas.com/read/2019/12/06/131453220/mengapa-harus-pakai-sepeda-semahal-brompton-tren-atau-kebutuhan,6 Desember 2019
sepeda-lipat,"Explore Edition, Varian Baru Sepeda Brompton untuk Para Petualang...",https://lifestyle.kompas.com/read/2019/09/05/094757920/explore-edition-varian-baru-sepeda-brompton-untuk-para-petualang,5 September 2019
sepeda-lipat,"Dengan Sepeda Lipat, 2 Pesepeda Indonesia Taklukkan Paris-Brest-Paris Sejauh 1.200 Km",https://www.kompas.com/tren/read/2019/08/28/093618765/dengan-sepeda-lipat-2-pesepeda-indonesia-taklukkan-paris-brest-paris-sejauh,28 Agustus 2019
sepeda-lipat,KAI Hanya Memperbolehkan Penumpang Bawa Sepeda Lipat di Kereta,https://money.kompas.com/read/2019/08/12/192731526/kai-hanya-memperbolehkan-penumpang-bawa-sepeda-lipat-di-kereta,12 Agustus 2019
sepeda-lipat,Catat! Ini Aturan Baru Bawa Sepeda Masuk Kereta Api,https://travel.kompas.com/read/2019/08/12/190000927/catat-ini-aturan-baru-bawa-sepeda-masuk-kereta-api,12 Agustus 2019
sepeda-lipat,"Vanessa Angel Ajak Gowes Rabu Malam di GBK, Jadi atau Enggak?",https://entertainment.kompas.com/read/2019/07/09/210558710/vanessa-angel-ajak-gowes-rabu-malam-di-gbk-jadi-atau-enggak,9 Juli 2019
sepeda-lipat,"Disuguhi Rute Esotik, Peserta Gowes J150K Endurance Puas",https://regional.kompas.com/read/2019/06/23/09170491/disuguhi-rute-esotik-peserta-gowes-j150k-endurance-puas,23 Juni 2019
sepeda-lipat,"Sepeda Lipat Pedelec, untuk Menjelajahi Kota Tanpa Kehabisan Tenaga",https://lifestyle.kompas.com/read/2019/02/27/163235020/sepeda-lipat-pedelec-untuk-menjelajahi-kota-tanpa-kehabisan-tenaga,27 Februari 2019
sepeda-lipat,"Promosikan KA Galunggung, PT KAI Gandeng Komunitas Sepeda Lipat Gowes Keliling Tasik",https://regional.kompas.com/read/2019/01/12/13410501/promosikan-ka-galunggung-pt-kai-gandeng-komunitas-sepeda-lipat-gowes,12 Januari 2019
sepeda-lipat,Komunitas Sepeda Lipat Meriahkan Sepeda Nusantara di Bantaeng,https://bola.kompas.com/read/2018/11/25/19223788/komunitas-sepeda-lipat-meriahkan-sepeda-nusantara-di-bantaeng,25 November 2018
sepeda-lipat,"Bantah Hoaks, Kakorlantas Polri Taklukkan Tanjakan Kali Kenteng dengan Sepeda Lipat",https://regional.kompas.com/read/2018/06/12/22310691/bantah-hoaks-kakorlantas-polri-taklukkan-tanjakan-kali-kenteng-dengan-sepeda,12 Juni 2018
sepeda-lipat,"Hindari Risiko Fatal, 3 Hal Harus Dilakukan Peserta ""Touring"" Sepeda",https://lifestyle.kompas.com/read/2018/03/31/232804120/hindari-risiko-fatal-3-hal-harus-dilakukan-peserta-touring-sepeda,31 Maret 2018
sepeda-lipat,"Kampanye Gaya Hidup Sehat, Solo Jadi Kota Pertama ""Brompton 100 Kilo""",https://lifestyle.kompas.com/read/2018/03/31/194124220/kampanye-gaya-hidup-sehat-solo-jadi-kota-pertama-brompton-100-kilo,31 Maret 2018
sepeda-lipat,"Dimintai Bayaran Saat Bawa Sepeda ke Indonesia, WN Singapura Ini Curhat di Instagram",https://ekonomi.kompas.com/read/2018/03/28/210257526/dimintai-bayaran-saat-bawa-sepeda-ke-indonesia-wn-singapura-ini-curhat-di,28 Maret 2018
sepeda-lipat,Netty Heryawan Ikut Gowes di Festival Sepeda Lipat,https://biz.kompas.com/read/2017/08/14/142647528/netty-heryawan-ikut-gowes-di-festival-sepeda-lipat,14 Agustus 2017
sepeda-lipat,Xiaomi Bikin Sepeda Lipat Pintar,https://tekno.kompas.com/read/xml/2016/06/28/06541017/xiaomi.bikin.sepeda.lipat.pintar,28 Juni 2016
sepeda-lipat,Tren Sepeda Lipat (Bag 1),https://tv.kompas.com/read/2016/05/27/4914685322001/tren.sepeda.lipat.bag.1,27 Mei 2016
sepeda-lipat,"Ke Argentina, Obama Dapat Hadiah Sepeda Lipat Listrik Seharga Rp 21 Juta",https://internasional.kompas.com/read/xml/2016/03/24/10000081/Ke.Argentina.Obama.Dapat.Hadiah.Sepeda.Lipat.Listrik.Seharga.Rp.21.Juta,24 Maret 2016
